mbid,artist_mb,artist_lastfm,tags_mb,az_artist,done
94f6def3-dbfe-403b-bb40-d324c8c13fbb,Peter Doherty,Peter Doherty,british; alternative; classic pop and rock,Peter Doherty,False
97fa7dd1-4706-4fad-b6ff-e099a37837fc,Overkill,Overkill,80s; 90s; thrash metal; metal; usa; speed metal; 80s thrash metal; 00s; classic metal; 10s; classic thrash metal,Overkill,False
9118f524-be76-4eaf-875c-ccf15e2a2ad6,Chief Keef,Chief Keef,,Chief Keef,False
56ba013c-610e-4d9b-98ed-c2ccff977a9e,Whitechapel,Whitechapel,metal; american; christian; deathcore; jesus mary chain,Whitechapel,False
1bc2d696-c0e2-480d-87ed-17b2a82d7983,Silver Jews,Silver Jews,rock and indie,Silver Jews,False
966e1095-b172-415c-bae5-53f8041fd050,David Cook,David Cook,rock; american idol; rock',David Cook,False
34d42823-6b56-4861-a675-1565bf40d557,Silbermond,Silbermond,german; pop rock,Silbermond,False
c5c2f1bb-09db-429f-8f77-ed9dfe39a36b,NEEDTOBREATHE,NEEDTOBREATHE,country rock; southern rock; christian rock,NEEDTOBREATHE,False
9034f787-3e79-44fe-89c1-8a082d556eec,Kurupt,Kurupt,hip hop,Kurupt,False
613260c3-d620-4645-94cd-33cd55f29b1e,Loretta Lynn,Loretta Lynn,folk; american; country,Loretta Lynn,False
7e2e4e3a-4e85-4d5a-b78e-5e4afd467a3e,Nothing But Thieves,Nothing But Thieves,rock; vevo; nothing but thieves; nothing but thieves live; nothing but thieves lyrics; nothing but thieves emergency; nothing but thieves itch; nothing but thieves graveyard whistling; nothing but thieves lover please stay; nothing but thieves last orders; nbt; nothing but thieves vevo; nbt lyrics; nbt id; nothing but thieves trip switch; nothing but thieves full album,Nothing But Thieves,False
c8bd802a-6e4a-41a4-95fa-2c1ee33f65a5,Lou Rawls,Lou Rawls,classic pop and rock,Lou Rawls,False
d1393ecb-431b-4fde-a6ea-d769f2f040cb,Kacey Musgraves,Kacey Musgraves,country; americana; alternative country,Kacey Musgraves,False
db859a53-b7ca-4892-bcda-5ef78d2c891f,Vader,Vader,death metal; polish; death/thrash-metal,Vader,False
89942abd-fdaa-48fc-a8cf-649746303c97,Timber Timbre,Timber Timbre,,Timber Timbre,False
afcd292c-3c1e-4708-af4a-991aadf957e4,Son Lux,Son Lux,electronic; experimental; new york; indie; hiphop; chamber pop,Son Lux,False
f0a4c8af-2b25-45cf-9b41-19171cf4d80f,John Waite,John Waite,pop; pop rock; classic pop and rock,John Waite,False
99450990-b24e-4132-bb68-235f8c3e2564,Alvvays,Alvvays,indie rock; indie pop; low fidelity,Alvvays,False
4757df70-6c3e-46b8-99c0-a68644595c9a,Julia Michaels,Julia Michaels,,Julia Michaels,False
14d44067-99c2-4f77-b58b-138f0b6911fa,Karen O,Karen O and the Kids,american; vocalist; songwriter; usa,Karen O,False
d38c47f6-d9bb-4a77-aaea-df53a6616a68,Titus Andronicus,Titus Andronicus,punk; punk rock; indie punk; new jersey rock; new jersey punk rock,Titus Andronicus,False
8f0e0596-5a39-4bd5-9dfa-f2b12030ffdc,We Were Promised Jetpacks,We Were Promised Jetpacks,,We Were Promised Jetpacks,False
d873aeb7-8bbe-4f79-91b8-0bc11c7ae313,Don Diablo,Don Diablo,house; progressive house; electro house,Don Diablo,False
b2a92fa4-ba29-431f-a9ea-08a2956e9b25,Kottonmouth Kings,Kottonmouth Kings,hip hop; rap rock,Kottonmouth Kings,False
527c65d1-9fdb-4482-8796-dde2980bd63a,Neneh Cherry,Neneh Cherry,electronic; 80s; 90s; rap; swedish; dance; sweden; singer-songwriter; hip hop; usa; female vocalists; pop rap; european; 00s; dance and electronica; 10s; contemporary r&b,Neneh Cherry,False
9647191b-5891-4885-bccc-f6bb9b200a6d,John Michael Montgomery,John Michael Montgomery,country,John Michael Montgomery,False
066e598e-baa0-4e34-b511-c70bcec6f783,Toadies,Toadies,alternative; texas,Toadies,False
9ce29a24-b118-41a3-9297-2618f26b124d,Kris Allen,Kris Allen,pop; american idol,Kris Allen,False
7c340ac5-6eda-4981-91d6-d5b1f4d1bbbf,Kishi Bashi,Kishi Bashi,,Kishi Bashi,False
456eabce-d1dd-4481-a206-36ab4f2eaeb8,Herbert Grönemeyer,Herbert Grönemeyer,rock; pop; german; actor; pop rock; deutschrock; german-lyrics,Herbert Grönemeyer,False
0df563ec-1a79-486e-a46d-5b9862a40311,Melanie Martinez,Melanie Martinez,alternative rock; folk; indie pop,Melanie Martinez,False
adc68a50-38ee-456d-927e-715cbf74c0d5,Nile,Nile,metal; american; death metal; technical death metal; brutal death metal,Nile,False
6f009a97-416e-4169-82b2-6d96da8c7a97,NONONO,NONONO,,NONONO,False
3e7ef7ed-18c1-436d-b946-7e7e63ace408,Rupert Holmes,Rupert Holmes,,Rupert Holmes,False
cc3e537d-ff34-423f-8cd6-635a80f4dba7,Gesaffelstein,Gesaffelstein,,Gesaffelstein,False
577d92bd-32ac-48b6-86df-4db6b0b52fbf,Neil Sedaka,Neil Sedaka,classic pop and rock,Neil Sedaka,False
e50519c1-6940-40fe-b920-f73f522005e2,B2K,B2K,american; r&b; contemporary r&b,B2K,False
bd74fb1e-9cc5-46d2-ac64-d44c358db201,Floetry,Floetry,hip-hop; british; soul; rnb; neo soul; english; spoken word soul; hip hop rnb and dance hall,Floetry,False
cc546218-cc08-4ae9-9592-ac1596c1470d,Propagandhi,Propagandhi,punk; canada; winnipeg,Propagandhi,False
b50b36b5-aec1-401f-a722-e5ab673af14d,Chris Tomlin,Chris Tomlin,contemporary christian; contemporary worship,Chris Tomlin,False
4cab12f3-af12-4a55-ade2-606bd9524425,Dannii Minogue,Dannii Minogue,pop; australian; funky house; australia; pop and chart,Dannii Minogue,False
79e98efd-4515-412a-af83-df381f5badd6,VAST,Vast,alternative rock; american; usa; américain,VAST,False
651a5df3-ef1d-47c2-97df-6fc2637e9c48,Allister,Allister,punk; usa; pop punk; illinois,Allister,False
ceb3f5b7-9f1a-430f-afbe-976fdcf30482,Jhené Aiko,Jhené Aiko,soul,Jhené Aiko,False
8eae1e0a-1696-4532-9e3c-0a072217ef4c,Drive-By Truckers,Drive-By Truckers,southern rock; rock and indie; alternative country-rock,Drive-By Truckers,False
3fc945b4-bbb8-408a-8c2f-d636441b5dfe,Seven Mary Three,Seven Mary Three,rock; hard rock; post-grunge,Seven Mary Three,False
759d57ae-ac3a-4b42-b965-314617a75e4f,R. City,Rock City,,R. City,False
5aea663c-7508-4992-bf56-fb0362797187,Mest,Mest,alternative rock; punk rock; ska punk; pop punk; melodic hardcore,Mest,False
6c81c5d0-5159-4be8-b774-aa8397ed5a93,Styles P,Styles P,hip hop; hip hop rnb and dance hall,Styles P,False
4e210d41-b3e3-4e34-8c3b-3b8cc2116562,Man Man,Man Man,rock and indie,Man Man,False
47864525-aea7-439a-800f-17c57e51cbcc,Killer Mike,Killer Mike,rap; jazz; american; hip hop; southern hip hop; dirty south; killer mike,Killer Mike,False
d9951785-7906-4daf-9a60-21753bf64aa9,Emperor,Emperor,norwegian; metal; black metal; symphonic black metal; symphonic extreme metal,Emperor,False
584b72a4-45f7-46ce-b440-e9ee579d71c4,Strapping Young Lad,Strapping Young Lad,,Strapping Young Lad,False
7e17a210-ec1b-4d3b-aa84-a79605f04c64,Rodriguez,Rodriguez,dance and electronica,Rodriguez,False
58b599cd-b1de-45e3-863a-3b54194a0f20,HONNE,Honne,,HONNE,False
dc6d2ba1-012c-47a7-ba3f-d74e76c30d53,Charles Bradley,Charles Bradley,funk; soul,Charles Bradley,False
b4b94b15-1535-48a4-aa1e-d44e55d75bc5,New Edition,New Edition,pop; american; rnb; new jack swing; boy band; hip hop rnb and dance hall; teen pop; pop soul; contemporary r&b,New Edition,False
20b9add0-f004-4720-8f46-585525203a8b,Lacrimosa,Lacrimosa,german; metal; swiss; gothic metal; dark wave; gothic; darkwave; symphonic,Lacrimosa,False
4f8916d6-a7d2-43e9-96b6-ce3168c39c84,Molotov,Molotov,mexican,Molotov,False
73fe4a37-6860-4bb5-b3ec-0d0c367900ea,Demon Hunter,Demon Hunter,metalcore; christian metal,Demon Hunter,False
da7d57e6-0619-4f0f-8d15-d0b4195c3f55,Electric Wizard,Electric Wizard,doom metal; stoner metal; drone; stoner-doom metal; death doom metal; traditional doom metal; heavy psych,Electric Wizard,False
82e44166-4b5f-42bf-bf34-05637d5096db,Attack Attack!,Attack Attack!,crabcore,Attack Attack!,False
fd092d99-377f-414e-a63e-3dc849ad2cc9,Chantal Kreviazuk,Chantal Kreviazuk,pop; canadian,Chantal Kreviazuk,False
7bbd2f4c-b5b3-4ed1-92ce-53aef244f00d,Kongos,Kongos,,Kongos,False
4ce300da-25fb-407a-9b6d-f2754f069f8e,Tyler Hilton,Tyler Hilton,folk; indie rock,Tyler Hilton,False
e0b267df-9e16-4fd3-abb2-b47e61e7a2aa,Brother Ali,Brother Ali,hip-hop; hip hop; rapper,Brother Ali,False
9b106beb-12b5-4525-8025-42e295a2b90a,Little Feat,Little Feat,rock; blues rock; southern rock; boogie rock; classic pop and rock,Little Feat,False
355facf3-c72c-45b1-9727-8d9cc6a5ed39,Murderdolls,Murderdolls,alternative metal; horror metal; horror punk; rock and indie,Murderdolls,False
b863cf80-19c6-4a87-8e42-6cff7ac8f18f,Immortal,Immortal,norwegian; black metal,Immortal,False
f79efaac-8f5a-458b-b278-fe2928f05f6a,Gemini,Gemini,,Gemini,False
87684162-ab42-4cfa-bf22-ebe237035f54,L.A. Guns,L.A. Guns,hard rock; glam metal,L.A. Guns,False
df60a241-e8df-4917-82db-1f1a8ecd7cc3,Bakermat,Bakermat,tech house,Bakermat,False
60041bf3-412a-40ab-847a-78c7b1db3823,Sak Noel,Sak Noel,,Sak Noel,False
a7a1d1ff-1aa7-4a91-a066-cf48976bf92e,Culcha Candela,Culcha Candela,german; hip hop; reggae; hiphop; salsa; dancehall; de,Culcha Candela,False
4e728a02-5bcd-426b-abe2-5537c921756d,One Night Only,One Night Only,pop and chart,One Night Only,False
f37f26ea-6a9a-49b8-9614-bdad762f1ba6,Bobby Vinton,Bobby Vinton,pop; adult contemporary; blue-eyed soul; classic pop and rock; traditional pop; christmas music,Bobby Vinton,False
5c0c9c6a-e85b-4544-a139-a8bb028ce69d,Kate Voegele,Kate Voegele,rock; pop; folk; folk rock; pop rock,Kate Voegele,False
ddd553d4-977e-416c-8f57-e4b72c0fc746,X,X,rock; punk; american; punk rock; usa; punkabilly; california,X,False
738457fb-624c-40db-b68c-66c7a238a955,Black,Black,pop; british; uk; english; rock and indie; sophisti-pop,Black,False
b46d30ff-f8ee-467e-8650-c58b6b47053a,George Baker Selection,George Baker Selection,,George Baker Selection,False
3260ce89-5eb0-4c6a-89c7-379c0dfc2ab9,Kehlani,Kehlani,,Kehlani,False
a273a221-f41f-477e-8403-4ee094cd5086,Låpsley,Låpsley,,Låpsley,False
535401f6-2fd0-4f3b-a58a-5dba94f915f6,Daniel Merriweather,Daniel Merriweather,australian; australia; hip hop rnb and dance hall; australie; australien; 2009,Daniel Merriweather,False
3ee95be0-a86c-4354-938d-faff8aec4e2d,Sammie,Sammie,,Sammie,False
8a07d810-3d55-4426-a1f6-55f0a68f1dc6,Trina,Trina,hip hop,Trina,False
dfef0f62-de5a-48e6-9546-29b26e907a6d,Teitur,Teitur,føroyskt; føroyar; færøerne,Teitur,False
9b5ce0c1-1bc0-4ea2-a8d3-f5ee7af9eda8,Lil' Wyte,Lil Wyte,hip hop,Lil' Wyte,False
256fc691-ae7b-4565-923d-26f69eb95ce2,ItaloBrothers,Italobrothers,trance; techno; electronica; eurodance; jumpstyle; hands up; slager; italo dance,ItaloBrothers,False
5466b02a-4465-4e87-b372-584cd5f97bff,Our Last Night,Our Last Night,post-hardcore,Our Last Night,False
e86492c1-0376-4df0-8042-8ba058c83960,John Prine,John Prine,folk; country; classic pop and rock; singer/songwriter,John Prine,False
157ea952-039b-4be3-8796-30edd11e8baa,Madina Lake,Madina Lake,,Madina Lake,False
1fd87f72-5fbf-4cad-bd9d-f2fec1359cfc,Prefab Sprout,Prefab Sprout,classic pop and rock,Prefab Sprout,False
75c016da-48e4-4992-8a10-b7128189b272,Seven Lions,Seven Lions,dubstep; progressive house; electro house; progressive dubstep,Seven Lions,False
696989bc-c9a8-4ba8-a99b-b8015dba577f,Humble Pie,Humble Pie,rock; hard rock; folk rock; blues rock; classic rock; boogie rock; classic pop and rock,Humble Pie,False
e68b06a4-d47f-432e-89d8-db43c48a2726,Sammy Hagar,Sammy Hagar,rock; pop; hard rock; pop rock; aor,Sammy Hagar,False
685c876c-1b1c-4ebf-9244-b5254a4297b0,Kristinia DeBarge,Kristinia DeBarge,,Kristinia DeBarge,False
313a0007-b9d3-4036-921a-ce311f9795ad,Norther,Norther,melodic death metal; metal; finnish,Norther,False
1cfe52d7-181a-4b3a-8041-d8bf9ccef57b,Mystikal,Mystikal,hip hop,Mystikal,False
dbd8e1e8-b3d5-4c5f-9343-bbe5e86380a6,Them,Them,rock; psychedelic rock; pop rock; garage rock; rock and indie; rhythm & blues; british rhythm & blues,Them,False
0efaa6e3-3ef1-4481-bc01-aa3d5901dbdc,Johnny Nash,Johnny Nash,rocksteady; classic pop and rock; pop soul; pop reggae,Johnny Nash,False
f4c42c60-96ae-4f1e-816a-b011bc48210b,Matt Corby,Matt Corby,folk; blues; indie rock,Matt Corby,False
7f565c58-cf5d-441b-821f-c314ddf60c99,Lesley Gore,Lesley Gore,pop; girl group; sunshine pop; classic pop and rock; teen pop; brill building; bubblegum; a filk artist,Lesley Gore,False
09b697e3-a849-4670-ae49-e0b821a6271a,Randy Travis,Randy Travis,country; classic pop and rock,Randy Travis,False
f319ec6a-9290-449b-baef-4244809c487a,Patti LaBelle,Patti LaBelle,soul; hip hop rnb and dance hall,Patti LaBelle,False
8ec6bf47-d22f-4a2f-b930-0f7feb10ea3f,Chip,Chipmunk,pop; grime; hip hop rnb and dance hall; mc,Chip,False
51013eb4-dcd1-4fd2-945c-e5cf1eb85e84,Casting Crowns,Casting Crowns,rock; soft rock; christian rock; contemporary christian,Casting Crowns,False
681b5ab2-b7dd-4dff-85e9-1e84503ad36a,Memphis May Fire,Memphis May Fire,,Memphis May Fire,False
80737f69-60c5-4c0d-9562-88faf8d8f2f4,Eli Young Band,Eli Young Band,country,Eli Young Band,False
686557c6-2be8-4c95-bde1-b4c567fc3448,Hurricane Chris,Hurricane Chris,hip hop,Hurricane Chris,False
baaf92f5-f2b2-4f51-9723-abed41a257f8,Local H,Local H,alternative rock; post-grunge grunge,Local H,False
a78276fb-18f7-43be-8b73-5a5bc690ca54,Ryan Cabrera,Ryan Cabrera,,Ryan Cabrera,False
2251718f-7b5c-4a92-9267-895125c594d3,Sodom,Sodom,thrash metal; black metal,Sodom,False
0b88f9de-7c37-4800-9d6a-04ce6c20b76c,Jerrod Niemann,Jerrod Niemann,country; contemporary country; bro-country,Jerrod Niemann,False
6ee8668b-b4e1-48cf-ba25-a6f7c8bf864d,Håkan Hellström,Håkan Hellström,swedish; seen live,Håkan Hellström,False
bbee6bad-1904-460e-b9f7-9e61fc890673,Tritonal,Tritonal,trance; electro house,Tritonal,False
5d008bf9-2958-4640-a5de-dcdcebe711a4,Freeway,Freeway,hip hop; hip hop rnb and dance hall,Freeway,False
ff4fc9b6-bdcd-44ee-b053-c1ccbe47fe4b,Mikky Ekko,Mikky Ekko,,Mikky Ekko,False
f28cabfc-3cf5-4886-b832-36ab708fbb0a,Blu Cantrell,Blu Cantrell,soul; rnb,Blu Cantrell,False
5c3dffd4-dc80-4331-a98e-101046d6b747,Anna Kendrick,Anna Kendrick,actress; us,Anna Kendrick,False
c3bba486-b24b-4a39-bc4c-b0085950afcd,DVBBS,DVBBS,electronic dance; electro house,DVBBS,False
d921e76e-0877-47a4-b7e2-42332afa62c2,Fireflight,Fireflight,hard rock; christian rock; female fronted,Fireflight,False
45ee3bf0-7ef7-4a87-81e3-a5867473b93d,Gloriana,Gloriana,country pop,Gloriana,False
2ef562e1-17af-495c-9e35-82a329fcf733,Marian Hill,Marian Hill,,Marian Hill,False
0dd79a1d-021f-4159-8a7d-d9c107e52a9d,Bran Van 3000,Bran Van 3000,classic pop and rock,Bran Van 3000,False
7700b039-cba9-46fa-a863-dcfb4c916d99,Next,Next,hip hop rnb and dance hall,Next,False
61783f55-23be-4199-b944-e322840a1f10,N-Dubz,N-Dubz,pop; rap; hip-hop; hip hop rnb and dance hall; not grime,N-Dubz,False
130c2184-14f2-4180-a216-04b5a333be57,Sampha,Sampha,,Sampha,False
684ef162-f0bb-4cb9-9633-77e3f7c421b1,LP,LP,,LP,False
1cf39e0b-c595-46f7-9ea8-4d2b14843c81,Turisas,Turisas,viking metal,Turisas,False
7d093650-89be-4108-842b-ba7f5367504b,Nevermore,Nevermore,progressive metal; thrash metal; metal; groove metal; progressive/groove-metal,Nevermore,False
78b8347b-a1e2-4e36-a917-92d632a62c18,Republica,Republica,rock; electronic; alternative rock; british; uk; techno; electronica; alternative dance; english; dance-punk,Republica,False
7a638e6c-50f4-48fd-ad04-f245ff20b0d5,Lyfe Jennings,Lyfe Jennings,soul; contemporary r&b,Lyfe Jennings,False
e8b37da4-6cb2-4641-ab53-da42f02fbdfb,Sonique,Sonique,house; british; uk; breakbeat; eurodance; dance-pop; english; pop and chart,Sonique,False
1f4c0c5a-be94-43e2-ab01-1aa623daa530,Bebe,Bebe,latin pop,Bebe,False
5b7b9817-f937-48a6-b194-cb2b7e4084a3,Liquido,Liquido,rock; pop; alternative rock; german; post-grunge; pop rock,Liquido,False
43107061-a4fe-4efc-81ba-5515ddd26053,Milo Greene,Milo Greene,independent,Milo Greene,False
e7287972-ca8d-4133-a1d6-5446486ed075,Elle King,Elle King,pop soul,Elle King,False
d6ae4b23-965f-485a-b2c2-66c43ffaef20,Freddie King,Freddie King,blues; classic pop and rock,Freddie King,False
f92671a4-1635-45b2-bc04-20d029a4cd49,This Providence,This Providence,,This Providence,False
ffbfc446-f717-4c63-9103-587defe6cf8a,Vienna Teng,Vienna Teng,folk,Vienna Teng,False
8b8985eb-f71f-4229-9f11-171a7aac98c1,Project Pat,Project Pat,hip hop; crunk; gangsta rap; southern rap; hip-hop/rap,Project Pat,False
8a9dde70-e1a5-4905-a188-56daf95ea690,Akcent,Akcent,romanian; romanian band,Akcent,False
a130f150-a6ab-4995-9dcd-19820b2c4e49,Data,Data,,Data,False
231ff972-4e8e-4157-95e2-12f963cb478c,Seasick Steve,Seasick Steve,jazz and blues,Seasick Steve,False
45610c1f-41a4-44f1-9da6-227510073ffc,Julia Holter,Julia Holter,electronic; pop; experimental; dreampop,Julia Holter,False
a8be3422-d905-42c9-90b6-90ee45e3e938,Mansun,Mansun,rock; british; uk; britpop; english; england; chester; rock and indie,Mansun,False
9bbbca84-c6a4-44ac-87b6-d7e8e7930bb1,Sparta,Sparta,post-hardcore,Sparta,False
ddf18377-0bf5-4972-90d2-7de878b5eec4,Marc Cohn,Marc Cohn,folk,Marc Cohn,False
288414bb-2cfc-4ce8-a221-7505071d1b4d,Alexis Jordan,Alexis Jordan,,Alexis Jordan,False
a2507d4d-3387-4d31-a6e8-f2c9794fb37e,Jax Jones,Jax Jones,,Jax Jones,False
ab7d49fa-c383-4c41-b890-3fe68e559dc4,Al Stewart,Al Stewart,folk; singer-songwriter; folk rock; baroque pop; soft rock; pop rock; contemporary folk; folk pop; classic pop and rock; singer/songwriter,Al Stewart,False
00ed154e-8679-42f0-8f42-e59bd7e185af,Zucchero,Zucchero,rock; blues; italian; soul; adult contemporary; pop rock,Zucchero,False
a6f84719-b3da-42f0-be81-8fe03545efed,Cast,Cast,british; uk; britpop; english; liverpool; england; classic pop and rock,Cast,False
406f1b42-0c9e-4427-aeb7-02f78e188ec4,Wishbone Ash,Wishbone Ash,rock; progressive rock; british; hard rock; techno; blues rock; art rock; acoustic rock; melodic rock,Wishbone Ash,False
3dee0ca7-99ae-4421-9c3b-f42d8caf4c88,Lower Dens,Lower Dens,indie rock,Lower Dens,False
f6d27ed9-e67f-4dde-8c3e-8d6feda8e37e,Dry Kill Logic,Dry Kill Logic,,Dry Kill Logic,False
6fc69ec6-3e59-4ff7-849d-b5da932abe4d,Sleep,Sleep,american; doom metal; stoner metal; stoner-doom metal,Sleep,False
5882e375-503f-4bd2-89b1-967e0bfcb199,Ariel Pink,Ariel Pink,,Ariel Pink,False
327e24c0-95b4-4754-b509-108dc7f8abfa,Chayanne,Chayanne,puerto rican; latin pop; latin,Chayanne,False
8e67406d-de61-4e6b-a2a1-5a3725484527,Blackfield,Blackfield,rock; progressive rock; art rock; english,Blackfield,False
40d317e7-8d23-4e5b-84c0-fcdc0b5a922d,Black Milk,Black Milk,,Black Milk,False
c7bc787f-5bc7-4b75-8644-c19f8a4d026a,Simon Curtis,Simon Curtis,,Simon Curtis,False
4603ee86-4f73-471e-8fc7-4a26549ed119,DJ BoBo,DJ Bobo,,DJ BoBo,False
55e6074f-ef78-4ec3-8fff-bd1b8cc8c14a,Niall Horan,Niall Horan,lflores077@gmail.com,Niall Horan,False
f01f4e0c-20c7-44fb-b549-d353c94bef55,Roo Panes,Roo Panes,classical; pop; folk,Roo Panes,False
40627299-0979-45ba-8924-2af5fdc36ea8,Ricardo Arjona,Ricardo Arjona,latin pop; latin,Ricardo Arjona,False
102045e3-577c-4b10-b01b-424b7e461094,Roger Miller,Roger Miller,country; country pop; honky tonk; classic country; grammy winner; crossover artist,Roger Miller,False
59daa33b-98b4-49f6-aac2-af86621c7721,Lucie Silvas,Lucie Silvas,classic pop and rock,Lucie Silvas,False
b1e23ada-a7eb-42d7-91ec-67a43bead43a,Hypocrisy,Hypocrisy,swedish; melodic death metal; metal; death metal; swedish death metal,Hypocrisy,False
3514578c-402a-4825-bd97-a525f31004e6,Temples,Temples,,Temples,False
28438dd9-6244-4627-aa42-f9749c4fde08,Bubba Sparxxx,Bubba Sparxxx,hip hop; hip hop rnb and dance hall,Bubba Sparxxx,False
52491cf4-55df-4d0f-b4d4-c3652f7e122d,ARTY,Arty,trance; electronic; edm,ARTY,False
56821280-4108-4776-b3e4-bdf5698cef35,Ky-Mani Marley,Ky-Mani Marley,reggae; dancehall,Ky-Mani Marley,False
cec8cd6a-e3e6-464d-a3e1-ed4ab9953c9a,Fenix TX,Fenix TX,punk rock,Fenix TX,False
0c75ddc6-2b5d-4b01-8c99-3d9479a14683,Hunter Hayes,Hunter Hayes,country; cajun,Hunter Hayes,False
c6be66af-28b4-4b87-a8ba-3f46ec6fe986,John Maus,John Maus,,John Maus,False
9e233b0e-9e9d-4865-9d66-18fbcaf02bd8,Lucius,Lucius,latvian,Lucius,False
209e47f9-df65-47bd-9a40-4fb4c5c9c349,Melanie Fiona,Melanie Fiona,,Melanie Fiona,False
a0c5737e-da6d-468f-a78e-19146494f1db,Noize MC,Noize MC,rock; rap; russian,Noize MC,False
825e45ca-796e-471a-908f-8bfe2453a454,Valencia,Valencia,alternative rock; pop punk,Valencia,False
8484e4ab-b6b5-4326-b837-72eb72c9e8a4,tobyMac,TobyMac,christian rock; contemporary christian; christian hip hop,tobyMac,False
2d1829d9-ff1b-4000-b6c6-41d2cfbf3e52,Duncan Sheik,Duncan Sheik,rock; pop rock; singer/songwriter,Duncan Sheik,False
b6cca708-1083-4bbb-8ba1-237d832088e4,Sixx:A.M.,Sixx:A.M.,,Sixx:A.M.,False
ae4e3542-7838-4a6f-b753-08216be5a6bb,Harry Chapin,Harry Chapin,folk; american; folk rock; contemporary folk; singer/songwriter,Harry Chapin,False
7a1daf7f-b972-4808-bc03-2e1e3a79dce0,Lara Fabian,Lara Fabian,french,Lara Fabian,False
d85161aa-0a2c-46bb-952f-a386979d808c,Pac Div,Pac Div,,Pac Div,False
634fe78e-fc6b-4b2a-ba83-c8c66e13a8aa,Brian Wilson,Brian Wilson,rock; american; vocalist; songwriter; usa; musician; classic pop and rock,Brian Wilson,False
f1ed2c04-6a9a-4bfd-9e4b-6321573dff03,Shayne Ward,Shayne Ward,british; uk; english; x factor; pop and chart,Shayne Ward,False
ee910c7a-56df-4df3-bef8-aa94a3adef8b,Nick Mulvey,Nick Mulvey,,Nick Mulvey,False
